UPH,mcType,material,pinPkgTyp,oper,wireType,wirePerDie,dieX,dieY,grindingThickness,pkgX,pkgY,pkgZ,leadCount,stripSize,wireCount,wireDia
362.4920922,MAXUM,L/F,QFN,2200,AU,0.187528045,102,100,178,5,5,0.75,32,440,38,0.7
391.3538473,MAXUM,L/F,QFN,2200,AU,0.18757141,102,100,178,5,5,0.75,32,440,38,0.7
401.1795596,MAXUM,L/F,QFN,2200,AU,0.187647353,102,100,178,5,5,0.75,32,440,38,0.7
379.3434379,MAXUM,L/F,QFN,2200,AU,0.187649953,102,100,178,5,5,0.75,32,440,38,0.7
363.6125955,MAXUM,L/F,QFN,2200,AU,0.187925118,102,100,178,5,5,0.75,32,440,38,0.7
379.9121931,MAXUM,L/F,QFN,2200,AU,0.187961713,102,100,178,5,5,0.75,32,440,38,0.7
389.0870256,MAXUM,L/F,QFN,2200,AU,0.188322071,102,100,178,5,5,0.75,32,440,38,0.7
429.483928,MAXUM,L/F,QFN,2200,AU,0.188666041,106,100,178,5,5,0.75,32,440,38,0.7
381.3906107,MAXUM,L/F,QFN,2200,AU,0.188805879,102,100,178,5,5,0.75,32,440,38,0.7
213.7606452,MAXUM,L/F,QFN,2200,AU,0.188915895,102,100,178,5,5,0.75,32,440,38,0.7
160.6218626,MAXUM,L/F,QFN,2200,AU,0.189088091,106,100,178,5,5,0.75,32,440,38,0.7
432.1436004,MAXUM,L/F,QFN,2200,AU,0.189380206,68,73,254,5,5,0.85,32,216,32,0.8
377.5386089,MAXUM,L/F,QFN,2200,AU,0.189397044,102,100,178,5,5,0.75,32,440,38,0.7
416.6634255,MAXUM,L/F,QFN,2200,AU,0.189513597,68,73,254,5,5,0.85,32,216,32,0.8
361.1062879,MAXUM,L/F,QFN,2200,AU,0.189523019,106,100,178,5,5,0.75,32,440,38,0.7
365.7078193,MAXUM,L/F,QFN,2200,AU,0.191590503,100,98,178,5,5,0.75,32,440,39,0.7
362.4882054,MAXUM,L/F,QFN,2200,AU,0.19238946,100,98,178,5,5,0.75,32,440,39,0.7
363.7765462,MAXUM,L/F,QFN,2200,AU,0.192447909,100,98,178,5,5,0.75,32,440,39,0.7
359.9348445,MAXUM,L/F,QFN,2200,AU,0.192476129,100,98,178,5,5,0.75,32,440,39,0.7
361.8714828,MAXUM,L/F,QFN,2200,AU,0.193133624,100,98,178,5,5,0.75,32,440,39,0.7
363.2350491,MAXUM,L/F,QFN,2200,AU,0.193372991,100,98,178,5,5,0.75,32,440,39,0.7
363.2794746,MAXUM,L/F,QFN,2200,AU,0.194301287,100,98,178,5,5,0.75,32,440,39,0.7
363.0451521,MAXUM,L/F,QFN,2200,AU,0.194365461,100,98,178,5,5,0.75,32,440,39,0.7
366.3524604,MAXUM,L/F,QFN,2200,AU,0.195130778,100,98,178,5,5,0.75,32,440,39,0.7
427.6209513,MAXUM,L/F,QFN,2200,AU,0.195283174,68,73,254,5,5,0.85,32,216,32,0.8
368.8707503,MAXUM,L/F,QFN,2200,AU,0.201707799,102,100,178,5,5,0.75,32,440,38,0.7
366.6312476,MAXUM,L/F,QFN,2200,AU,0.224338581,106,100,178,5,5,0.75,32,440,38,0.7
464.4683113,MAXUM,L/F,QFN,2200,AU,0.224818899,73,68,254,6,6,0.85,40,160,46,0.8
457.9657207,MAXUM,L/F,QFN,2200,AU,0.225758716,73,68,254,6,6,0.85,40,160,46,0.8
457.5700036,MAXUM,L/F,QFN,2200,AU,0.225965359,73,68,254,6,6,0.85,40,160,46,0.8
464.5750278,MAXUM,L/F,QFN,2200,AU,0.226819971,73,68,254,6,6,0.85,40,160,46,0.8
421.8579671,MAXUM,L/F,QFN,2200,AU,0.226895774,73,68,254,6,6,0.85,40,160,46,0.8
449.5226214,MAXUM,L/F,QFN,2200,AU,0.228040713,73,68,254,6,6,0.85,40,160,46,0.8
462.3955584,MAXUM,L/F,QFN,2200,AU,0.230717846,73,68,254,6,6,0.85,40,160,46,0.8
444.5435795,MAXUM,L/F,QFN,2200,AU,0.2328424,73,68,254,6,6,0.85,40,160,46,0.8
383.1659421,MAXUM,L/F,QFN,2200,AU,0.240130786,108,111,254,6,6,0.85,36,160,42,0.7
415.466765,MAXUM,L/F,QFN,2200,AU,0.240243325,108,111,254,6,6,0.85,36,160,42,0.7
347.6720725,MAXUM,L/F,QFN,2200,AU,0.240438171,102,100,178,5,5,0.75,32,440,38,0.7
398.9084153,MAXUM,L/F,QFN,2200,AU,0.240644446,108,111,254,6,6,0.85,36,160,42,0.7
397.3762712,MAXUM,L/F,QFN,2200,AU,0.241029089,108,111,254,6,6,0.85,36,160,42,0.7
407.0386734,MAXUM,L/F,QFN,2200,AU,0.241523237,108,111,254,6,6,0.85,36,160,42,0.7
369.6140677,MAXUM,L/F,QFN,2200,AU,0.241663554,102,100,178,5,5,0.75,32,440,38,0.7
392.0429003,MAXUM,L/F,QFN,2200,AU,0.24171714,108,111,254,6,6,0.85,36,160,42,0.7
425.7680036,MAXUM,L/F,QFN,2200,AU,0.241828411,108,111,254,6,6,0.85,36,160,42,0.7
409.9008284,MAXUM,L/F,QFN,2200,AU,0.242249039,108,111,254,6,6,0.85,36,160,42,0.7
399.8000103,MAXUM,L/F,QFN,2200,AU,0.242375967,108,111,254,6,6,0.85,36,160,42,0.7
399.1615889,MAXUM,L/F,QFN,2200,AU,0.242424667,108,111,254,6,6,0.85,36,160,42,0.7
403.5352862,MAXUM,L/F,QFN,2200,AU,0.243061189,108,111,254,6,6,0.85,36,160,42,0.7
410.4601926,MAXUM,L/F,QFN,2200,AU,0.243125711,108,111,254,6,6,0.85,36,160,42,0.7
416.3070342,MAXUM,L/F,QFN,2200,AU,0.243214313,108,111,254,6,6,0.85,36,160,42,0.7
416.6205901,MAXUM,L/F,QFN,2200,AU,0.243385317,108,111,254,6,6,0.85,36,160,42,0.7
395.2756783,MAXUM,L/F,QFN,2200,AU,0.243760993,108,111,254,6,6,0.85,36,160,42,0.7
399.7103415,MAXUM,L/F,QFN,2200,AU,0.243772182,108,111,254,6,6,0.85,36,160,42,0.7
401.3251938,MAXUM,L/F,QFN,2200,AU,0.244778408,108,111,254,6,6,0.85,36,160,42,0.7
395.8119851,MAXUM,L/F,QFN,2200,AU,0.245829911,108,111,254,6,6,0.85,36,160,42,0.7
374.1714806,MAXUM,L/F,QFN,2200,AU,0.256994647,84,101,254,6,6,0.85,36,160,39,0.7
386.3439723,MAXUM,L/F,QFN,2200,AU,0.261891696,84,101,254,6,6,0.85,36,160,39,0.7
273.2428732,MAXUM,L/F,QFN,2200,AU,0.264392008,113,98,254,6,6,0.85,36,160,58,0.7
276.8143151,MAXUM,L/F,QFN,2200,AU,0.264467433,113,98,254,6,6,0.85,36,160,58,0.7
274.3313157,MAXUM,L/F,QFN,2200,AU,0.264963906,113,98,254,6,6,0.85,36,160,58,0.7
279.4494168,MAXUM,L/F,QFN,2200,AU,0.265449982,107,125,254,6,6,0.85,36,160,52,0.7
273.6957407,MAXUM,L/F,QFN,2200,AU,0.265581735,113,98,254,6,6,0.85,36,160,58,0.7
271.0811887,MAXUM,L/F,QFN,2200,AU,0.265718287,113,98,254,6,6,0.85,36,160,58,0.7
277.0226309,MAXUM,L/F,QFN,2200,AU,0.265851262,113,98,254,6,6,0.85,36,160,58,0.7
282.8822422,MAXUM,L/F,QFN,2200,AU,0.266127128,107,125,254,6,6,0.85,36,160,52,0.7
272.8442582,MAXUM,L/F,QFN,2200,AU,0.266165859,113,98,254,6,6,0.85,36,160,58,0.7
282.9614222,MAXUM,L/F,QFN,2200,AU,0.26648356,107,125,254,6,6,0.85,36,160,52,0.7
281.1237129,MAXUM,L/F,QFN,2200,AU,0.267098247,107,125,254,6,6,0.85,36,160,52,0.7
280.9940118,MAXUM,L/F,QFN,2200,AU,0.267272285,107,125,254,6,6,0.85,36,160,52,0.7
290.8352838,MAXUM,L/F,QFN,2200,AU,0.267358801,107,125,254,6,6,0.85,36,160,52,0.7
281.4012416,MAXUM,L/F,QFN,2200,AU,0.267399946,107,125,254,6,6,0.85,36,160,52,0.7
278.6102625,MAXUM,L/F,QFN,2200,AU,0.267590351,107,125,254,6,6,0.85,36,160,52,0.7
275.2030372,MAXUM,L/F,QFN,2200,AU,0.267657859,107,125,254,6,6,0.85,36,160,52,0.7
292.1122195,MAXUM,L/F,QFN,2200,AU,0.267858624,107,125,254,6,6,0.85,36,160,52,0.7
284.2620269,MAXUM,L/F,QFN,2200,AU,0.268130646,107,125,254,6,6,0.85,36,160,52,0.7
287.4321756,MAXUM,L/F,QFN,2200,AU,0.268248944,107,125,254,6,6,0.85,36,160,52,0.7
281.0498254,MAXUM,L/F,QFN,2200,AU,0.268407254,107,125,254,6,6,0.85,36,160,52,0.7
284.2993796,MAXUM,L/F,QFN,2200,AU,0.268568217,107,125,254,6,6,0.85,36,160,52,0.7
282.4981633,MAXUM,L/F,QFN,2200,AU,0.268722406,107,125,254,6,6,0.85,36,160,52,0.7
283.4171797,MAXUM,L/F,QFN,2200,AU,0.268819255,107,125,254,6,6,0.85,36,160,52,0.7
284.4214592,MAXUM,L/F,QFN,2200,AU,0.268821557,107,125,254,6,6,0.85,36,160,52,0.7
282.6398024,MAXUM,L/F,QFN,2200,AU,0.268823052,107,125,254,6,6,0.85,36,160,52,0.7
284.0495821,MAXUM,L/F,QFN,2200,AU,0.269000312,107,125,254,6,6,0.85,36,160,52,0.7
281.3505159,MAXUM,L/F,QFN,2200,AU,0.269078825,107,125,254,6,6,0.85,36,160,52,0.7
283.5547937,MAXUM,L/F,QFN,2200,AU,0.26909849,107,125,254,6,6,0.85,36,160,52,0.7
281.6174529,MAXUM,L/F,QFN,2200,AU,0.269204337,107,125,254,6,6,0.85,36,160,52,0.7
285.0568693,MAXUM,L/F,QFN,2200,AU,0.269349362,107,125,254,6,6,0.85,36,160,52,0.7
283.9844126,MAXUM,L/F,QFN,2200,AU,0.269392706,107,125,254,6,6,0.85,36,160,52,0.7
284.1403031,MAXUM,L/F,QFN,2200,AU,0.269473056,107,125,254,6,6,0.85,36,160,52,0.7
283.0096952,MAXUM,L/F,QFN,2200,AU,0.269645487,107,125,254,6,6,0.85,36,160,52,0.7
280.1368194,MAXUM,L/F,QFN,2200,AU,0.269659963,107,125,254,6,6,0.85,36,160,52,0.7
280.4098372,MAXUM,L/F,QFN,2200,AU,0.269711391,107,125,254,6,6,0.85,36,160,52,0.7
276.9770341,MAXUM,L/F,QFN,2200,AU,0.269919642,107,125,254,6,6,0.85,36,160,52,0.7
281.4056418,MAXUM,L/F,QFN,2200,AU,0.269949292,107,125,254,6,6,0.85,36,160,52,0.7
284.2293233,MAXUM,L/F,QFN,2200,AU,0.270210856,107,125,254,6,6,0.85,36,160,52,0.7
270.397217,MAXUM,L/F,QFN,2200,AU,0.27040819,107,125,254,6,6,0.85,36,160,52,0.7
280.9675701,MAXUM,L/F,QFN,2200,AU,0.270437575,107,125,254,6,6,0.85,36,160,52,0.7
283.0315312,MAXUM,L/F,QFN,2200,AU,0.270727463,107,125,254,6,6,0.85,36,160,52,0.7
276.0205219,MAXUM,L/F,QFN,2200,AU,0.270748324,107,125,254,6,6,0.85,36,160,52,0.7
284.200378,MAXUM,L/F,QFN,2200,AU,0.270937415,107,125,254,6,6,0.85,36,160,52,0.7
282.5551345,MAXUM,L/F,QFN,2200,AU,0.27094387,107,125,254,6,6,0.85,36,160,52,0.7
284.8545348,MAXUM,L/F,QFN,2200,AU,0.271186793,107,125,254,6,6,0.85,36,160,52,0.7
282.4800934,MAXUM,L/F,QFN,2200,AU,0.271213327,107,125,254,6,6,0.85,36,160,52,0.7
263.4604232,MAXUM,L/F,QFN,2200,AU,0.271533444,107,125,254,6,6,0.85,36,160,52,0.7
282.5279001,MAXUM,L/F,QFN,2200,AU,0.271603208,107,125,254,6,6,0.85,36,160,52,0.7
265.4917438,MAXUM,L/F,QFN,2200,AU,0.271622945,107,125,254,6,6,0.85,36,160,52,0.7
281.0890112,MAXUM,L/F,QFN,2200,AU,0.271639106,107,125,254,6,6,0.85,36,160,52,0.7
278.6380736,MAXUM,L/F,QFN,2200,AU,0.271718894,107,125,254,6,6,0.85,36,160,52,0.7
269.2413997,MAXUM,L/F,QFN,2200,AU,0.271771119,113,98,254,6,6,0.85,36,160,58,0.7
262.7642903,MAXUM,L/F,QFN,2200,AU,0.271901887,107,125,254,6,6,0.85,36,160,52,0.7
284.5472853,MAXUM,L/F,QFN,2200,AU,0.272028042,107,125,254,6,6,0.85,36,160,52,0.7
264.3622919,MAXUM,L/F,QFN,2200,AU,0.272162078,107,125,254,6,6,0.85,36,160,52,0.7
272.5868802,MAXUM,L/F,QFN,2200,AU,0.272243413,107,125,254,6,6,0.85,36,160,52,0.7
267.7627061,MAXUM,L/F,QFN,2200,AU,0.272468165,113,98,254,6,6,0.85,36,160,58,0.7
278.1599639,MAXUM,L/F,QFN,2200,AU,0.272612639,107,125,254,6,6,0.85,36,160,52,0.7
279.1684139,MAXUM,L/F,QFN,2200,AU,0.273184471,107,125,254,6,6,0.85,36,160,52,0.7
280.3580277,MAXUM,L/F,QFN,2200,AU,0.273341417,107,125,254,6,6,0.85,36,160,52,0.7
281.8236363,MAXUM,L/F,QFN,2200,AU,0.274403691,107,125,254,6,6,0.85,36,160,52,0.7
279.4803618,MAXUM,L/F,QFN,2200,AU,0.276747775,107,125,254,6,6,0.85,36,160,52,0.7
256.5095293,MAXUM,L/F,QFN,2200,AU,0.27860887,107,125,254,6,6,0.85,36,160,52,0.7
281.1772273,MAXUM,L/F,QFN,2200,AU,0.283907145,107,125,254,6,6,0.85,36,160,52,0.7
277.6837162,MAXUM,L/F,QFN,2200,AU,0.303801686,107,125,254,6,6,0.85,36,160,52,0.7
282.2474728,MAXUM,L/F,QFN,2200,AU,0.310584834,107,125,254,6,6,0.85,36,160,52,0.7
282.470323,MAXUM,L/F,QFN,2200,AU,0.317001404,107,125,254,6,6,0.85,36,160,52,0.7
213.4474351,MAXUM,L/F,QFN,2200,AU,0.317080609,153,165,203,7,7,0.85,52,140,80,0.7
220.1817635,MAXUM,L/F,QFN,2200,AU,0.318903412,153,165,203,7,7,0.85,52,140,80,0.7
215.198903,MAXUM,L/F,QFN,2200,AU,0.31909587,153,165,203,7,7,0.85,52,140,80,0.7
213.0049797,MAXUM,L/F,QFN,2200,AU,0.319458411,153,165,203,7,7,0.85,52,140,80,0.7
212.4081788,MAXUM,L/F,QFN,2200,AU,0.31956622,153,165,203,7,7,0.85,52,140,80,0.7
210.1766494,MAXUM,L/F,QFN,2200,AU,0.320393041,153,165,203,7,7,0.85,52,140,80,0.7
211.1135876,MAXUM,L/F,QFN,2200,AU,0.320510468,153,165,203,7,7,0.85,52,140,80,0.7
211.6487659,MAXUM,L/F,QFN,2200,AU,0.321311303,153,165,203,7,7,0.85,52,140,80,0.7
283.6225963,MAXUM,L/F,QFN,2200,AU,0.324539977,107,125,254,6,6,0.85,36,160,52,0.7
215.2459345,MAXUM,L/F,QFN,2200,AU,0.325316958,153,165,203,7,7,0.85,52,140,80,0.7
278.3619857,MAXUM,L/F,QFN,2200,AU,0.32626889,107,125,254,6,6,0.85,36,160,52,0.7
264.3032063,MAXUM,L/F,QFN,2200,AU,0.340112683,153,131,254,8,8,0.85,56,108,109,0.8
206.0334259,MAXUM,L/F,QFN,2200,AU,0.340983073,157,169,203,7,7,0.85,52,140,80,0.7
279.8269504,MAXUM,L/F,QFN,2200,AU,0.347530511,107,125,254,6,6,0.85,36,160,52,0.7
283.0582105,MAXUM,L/F,QFN,2200,AU,0.34971181,107,125,254,6,6,0.85,36,160,52,0.7
250.695922,MAXUM,L/F,QFN,2200,AU,0.355807815,138,161,254,7,7,0.85,48,140,60,0.8
286.6192708,MAXUM,L/F,QFN,2200,AU,0.358106868,106,177,254,7,7,0.85,48,140,54,0.7
288.6145489,MAXUM,L/F,QFN,2200,AU,0.358931869,106,177,254,7,7,0.85,48,140,54,0.7
285.0834972,MAXUM,L/F,QFN,2200,AU,0.359379521,106,177,254,7,7,0.85,48,140,54,0.7
288.6983462,MAXUM,L/F,QFN,2200,AU,0.359402356,106,177,254,7,7,0.85,48,140,54,0.7
289.1432828,MAXUM,L/F,QFN,2200,AU,0.359815725,106,177,254,7,7,0.85,48,140,54,0.7
285.618966,MAXUM,L/F,QFN,2200,AU,0.360083105,106,177,254,7,7,0.85,48,140,54,0.7
286.6699098,MAXUM,L/F,QFN,2200,AU,0.360095738,106,177,254,7,7,0.85,48,140,54,0.7
286.8541885,MAXUM,L/F,QFN,2200,AU,0.360469513,106,177,254,7,7,0.85,48,140,54,0.7
288.7695204,MAXUM,L/F,QFN,2200,AU,0.360672335,106,177,254,7,7,0.85,48,140,54,0.7
282.4228678,MAXUM,L/F,QFN,2200,AU,0.361267959,106,177,254,7,7,0.85,48,140,54,0.7
279.0531961,MAXUM,L/F,QFN,2200,AU,0.36131778,106,177,254,7,7,0.85,48,140,54,0.7
288.1014284,MAXUM,L/F,QFN,2200,AU,0.361412317,106,177,254,7,7,0.85,48,140,54,0.7
287.5765458,MAXUM,L/F,QFN,2200,AU,0.361993514,106,177,254,7,7,0.85,48,140,54,0.7
283.3771722,MAXUM,L/F,QFN,2200,AU,0.362006419,106,177,254,7,7,0.85,48,140,54,0.7
289.5686227,MAXUM,L/F,QFN,2200,AU,0.362363984,106,177,254,7,7,0.85,48,140,54,0.7
287.7860635,MAXUM,L/F,QFN,2200,AU,0.362576961,106,177,254,7,7,0.85,48,140,54,0.7
287.4657412,MAXUM,L/F,QFN,2200,AU,0.362599937,106,177,254,7,7,0.85,48,140,54,0.7
282.7346502,MAXUM,L/F,QFN,2200,AU,0.363100585,106,177,254,7,7,0.85,48,140,54,0.7
285.0172139,MAXUM,L/F,QFN,2200,AU,0.363190059,106,177,254,7,7,0.85,48,140,54,0.7
286.265305,MAXUM,L/F,QFN,2200,AU,0.363279747,106,177,254,7,7,0.85,48,140,54,0.7
286.698029,MAXUM,L/F,QFN,2200,AU,0.364110032,106,177,254,7,7,0.85,48,140,54,0.7
283.4426408,MAXUM,L/F,QFN,2200,AU,0.365450734,106,177,254,7,7,0.85,48,140,54,0.7
282.5606843,MAXUM,L/F,QFN,2200,AU,0.365714636,106,177,254,7,7,0.85,48,140,54,0.7
288.1390242,MAXUM,L/F,QFN,2200,AU,0.366043352,106,177,254,7,7,0.85,48,140,54,0.7
280.4463326,MAXUM,L/F,QFN,2200,AU,0.366551078,106,177,254,7,7,0.85,48,140,54,0.7
247.5238549,MAXUM,L/F,QFN,2200,AU,0.370117883,138,161,254,7,7,0.85,48,140,60,0.8
251.6603953,MAXUM,L/F,QFN,2200,AU,0.371309857,138,161,254,7,7,0.85,48,140,60,0.8
248.3456278,MAXUM,L/F,QFN,2200,AU,0.371871758,138,161,254,7,7,0.85,48,140,60,0.8
251.8696526,MAXUM,L/F,QFN,2200,AU,0.371879291,138,161,254,7,7,0.85,48,140,60,0.8
284.2107997,MAXUM,L/F,QFN,2200,AU,0.372178315,106,177,254,7,7,0.85,48,140,54,0.7
259.4140183,MAXUM,L/F,QFN,2200,AU,0.3728261,138,161,254,7,7,0.85,48,140,60,0.8
250.4495087,MAXUM,L/F,QFN,2200,AU,0.372908427,138,161,254,7,7,0.85,48,140,60,0.8
247.6289113,MAXUM,L/F,QFN,2200,AU,0.373042003,138,161,254,7,7,0.85,48,140,60,0.8
250.9051075,MAXUM,L/F,QFN,2200,AU,0.374065932,138,161,254,7,7,0.85,48,140,60,0.8
280.024571,MAXUM,L/F,QFN,2200,AU,0.378107006,107,125,254,6,6,0.85,36,160,52,0.7
283.104606,MAXUM,L/F,QFN,2200,AU,0.38171664,107,125,254,6,6,0.85,36,160,52,0.7
279.746202,MAXUM,L/F,QFN,2200,AU,0.385241297,107,125,254,6,6,0.85,36,160,52,0.7
216.7543877,MAXUM,L/F,QFN,2200,AU,0.392180733,106,106,254,6,6,0.85,48,160,80,0.7
216.3363455,MAXUM,L/F,QFN,2200,AU,0.392432284,106,106,254,6,6,0.85,48,160,80,0.7
264.6698524,MAXUM,L/F,QFN,2200,AU,0.393176262,107,125,254,6,6,0.85,36,160,52,0.7
271.2381423,MAXUM,L/F,QFN,2200,AU,0.395511761,107,125,254,6,6,0.85,36,160,52,0.7
279.7928009,MAXUM,L/F,QFN,2200,AU,0.415220862,167,100,254,7,7,0.85,48,140,60,0.7
290.0068026,MAXUM,L/F,QFN,2200,AU,0.416130421,106,177,254,7,7,0.85,48,140,54,0.7
282.3452401,MAXUM,L/F,QFN,2200,AU,0.41622248,167,100,254,7,7,0.85,48,140,60,0.7
285.4783869,MAXUM,L/F,QFN,2200,AU,0.416424843,167,100,254,7,7,0.85,48,140,60,0.7
283.7965939,MAXUM,L/F,QFN,2200,AU,0.417197362,167,100,254,7,7,0.85,48,140,60,0.7
293.1018269,MAXUM,L/F,QFN,2200,AU,0.418141095,167,100,254,7,7,0.85,48,140,60,0.7
271.6295707,MAXUM,L/F,QFN,2200,AU,0.418220069,167,100,254,7,7,0.85,48,140,60,0.7
270.3021613,MAXUM,L/F,QFN,2200,AU,0.420967871,167,100,254,7,7,0.85,48,140,60,0.7
131.3468594,MAXUM,L/F,QFN,2200,AU,0.421165381,174,169,254,10,10,0.85,72,80,131,0.7
172.0234224,MAXUM,L/F,QFN,2200,AU,0.421424218,192,204,305,10,10,0.85,72,80,90,0.7
226.4881783,MAXUM,L/F,QFN,2200,AU,0.421825303,127,115,254,7,7,0.85,48,140,69,0.7
290.6419927,MAXUM,L/F,QFN,2200,AU,0.422527181,167,100,254,7,7,0.85,48,140,60,0.7
214.6061396,MAXUM,L/F,QFN,2200,AU,0.42547387,192,204,305,10,10,0.85,72,80,90,0.7
219.9144962,MAXUM,L/F,QFN,2200,AU,0.425556856,192,204,305,10,10,0.85,72,80,90,0.7
203.6301482,MAXUM,L/F,QFN,2200,AU,0.425814801,192,204,305,10,10,0.85,72,80,90,0.7
179.7963115,MAXUM,L/F,QFN,2200,AU,0.426450987,192,204,305,10,10,0.85,72,80,90,0.7
211.3910355,MAXUM,L/F,QFN,2200,AU,0.426714077,192,204,305,10,10,0.85,72,80,90,0.7
221.1257711,MAXUM,L/F,QFN,2200,AU,0.427602788,192,204,305,10,10,0.85,72,80,90,0.7
211.0921682,MAXUM,L/F,QFN,2200,AU,0.428581659,192,204,305,10,10,0.85,72,80,90,0.7
213.3203713,MAXUM,L/F,QFN,2200,AU,0.430774457,192,204,305,10,10,0.85,72,80,90,0.7
287.2306099,MAXUM,L/F,QFN,2200,AU,0.431666378,106,177,254,7,7,0.85,48,140,54,0.7
212.7979867,MAXUM,L/F,QFN,2200,AU,0.433816159,192,204,305,10,10,0.85,72,80,90,0.7
190.5595961,MAXUM,L/F,QFN,2200,AU,0.434058484,141,149,254,7,7,0.85,52,140,102,0.7
191.0224598,MAXUM,L/F,QFN,2200,AU,0.434295035,141,149,254,7,7,0.85,52,140,102,0.7
215.5324479,MAXUM,L/F,QFN,2200,AU,0.434652249,192,204,305,10,10,0.85,72,80,90,0.7
189.5832948,MAXUM,L/F,QFN,2200,AU,0.43487551,141,149,254,7,7,0.85,52,140,102,0.7
189.9834619,MAXUM,L/F,QFN,2200,AU,0.435102091,141,149,254,7,7,0.85,52,140,102,0.7
192.5606111,MAXUM,L/F,QFN,2200,AU,0.435621156,141,149,254,7,7,0.85,52,140,102,0.7
191.3550854,MAXUM,L/F,QFN,2200,AU,0.435757621,141,149,254,7,7,0.85,52,140,102,0.7
188.6317268,MAXUM,L/F,QFN,2200,AU,0.435971336,141,149,254,7,7,0.85,52,140,102,0.7
182.8410426,MAXUM,L/F,QFN,2200,AU,0.43667158,192,204,305,10,10,0.85,72,80,90,0.7
187.0721504,MAXUM,L/F,QFN,2200,AU,0.436977854,141,149,254,7,7,0.85,52,140,102,0.7
191.2100976,MAXUM,L/F,QFN,2200,AU,0.437065008,141,149,254,7,7,0.85,52,140,102,0.7
189.9775965,MAXUM,L/F,QFN,2200,AU,0.437780775,141,149,254,7,7,0.85,52,140,102,0.7
190.4580291,MAXUM,L/F,QFN,2200,AU,0.438063669,141,149,254,7,7,0.85,52,140,102,0.7
191.2607939,MAXUM,L/F,QFN,2200,AU,0.439055204,141,149,254,7,7,0.85,52,140,102,0.7
188.9656644,MAXUM,L/F,QFN,2200,AU,0.439406843,141,149,254,7,7,0.85,52,140,102,0.7
185.4638732,MAXUM,L/F,QFN,2200,AU,0.439895831,141,149,254,7,7,0.85,52,140,102,0.7
191.522315,MAXUM,L/F,QFN,2200,AU,0.440112694,141,149,254,7,7,0.85,52,140,102,0.7
190.4533859,MAXUM,L/F,QFN,2200,AU,0.440349609,141,149,254,7,7,0.85,52,140,102,0.7
190.4680326,MAXUM,L/F,QFN,2200,AU,0.440531478,141,149,254,7,7,0.85,52,140,102,0.7
190.1378901,MAXUM,L/F,QFN,2200,AU,0.440803365,141,149,254,7,7,0.85,52,140,102,0.7
191.3569921,MAXUM,L/F,QFN,2200,AU,0.441303572,141,149,254,7,7,0.85,52,140,102,0.7
189.8638905,MAXUM,L/F,QFN,2200,AU,0.441565032,141,149,254,7,7,0.85,52,140,102,0.7
187.8916499,MAXUM,L/F,QFN,2200,AU,0.441596964,141,149,254,7,7,0.85,52,140,102,0.7
189.4455288,MAXUM,L/F,QFN,2200,AU,0.441757832,141,149,254,7,7,0.85,52,140,102,0.7
183.9127357,MAXUM,L/F,QFN,2200,AU,0.442400115,141,149,254,7,7,0.85,52,140,102,0.7
49.07529855,MAXUM,L/F,QFN,2200,AU,0.442514296,192,204,305,10,10,0.85,72,80,90,0.7
284.2786296,MAXUM,L/F,QFN,2200,AU,0.443365517,167,100,254,7,7,0.85,48,140,60,0.7
189.4765247,MAXUM,L/F,QFN,2200,AU,0.443685643,141,149,254,7,7,0.85,52,140,102,0.7
184.7470967,MAXUM,L/F,QFN,2200,AU,0.444906613,141,149,254,7,7,0.85,52,140,102,0.7
274.4490655,MAXUM,L/F,QFN,2200,AU,0.445436273,131,100,254,7,7,0.85,48,140,60,0.7
263.0426505,MAXUM,L/F,QFN,2200,AU,0.446648798,131,100,254,7,7,0.85,48,140,60,0.7
186.1774941,MAXUM,L/F,QFN,2200,AU,0.446834096,141,149,254,7,7,0.85,52,140,102,0.7
265.7871759,MAXUM,L/F,QFN,2200,AU,0.450143946,131,100,254,7,7,0.85,48,140,60,0.7
263.3036012,MAXUM,L/F,QFN,2200,AU,0.450444338,131,100,254,7,7,0.85,48,140,60,0.7
188.4220044,MAXUM,L/F,QFN,2200,AU,0.450841603,141,149,254,7,7,0.85,52,140,102,0.7
259.1285654,MAXUM,L/F,QFN,2200,AU,0.450901821,131,100,254,7,7,0.85,48,140,60,0.7
275.8635655,MAXUM,L/F,QFN,2200,AU,0.451743036,131,100,254,7,7,0.85,48,140,60,0.7
262.0326094,MAXUM,L/F,QFN,2200,AU,0.452053016,131,100,254,7,7,0.85,48,140,60,0.7
272.3038701,MAXUM,L/F,QFN,2200,AU,0.453016106,131,100,254,7,7,0.85,48,140,60,0.7
273.2406201,MAXUM,L/F,QFN,2200,AU,0.453070794,131,100,254,7,7,0.85,48,140,60,0.7
272.0937856,MAXUM,L/F,QFN,2200,AU,0.453228217,131,100,254,7,7,0.85,48,140,60,0.7
276.9639723,MAXUM,L/F,QFN,2200,AU,0.453869834,131,100,254,7,7,0.85,48,140,60,0.7
270.2785269,MAXUM,L/F,QFN,2200,AU,0.45455823,131,100,254,7,7,0.85,48,140,60,0.7
272.196586,MAXUM,L/F,QFN,2200,AU,0.457875051,131,100,254,7,7,0.85,48,140,60,0.7
228.3175042,MAXUM,L/F,QFN,2200,AU,0.469735387,127,115,254,7,7,0.85,48,140,69,0.7
